category,product_name,brand,price,rating,rating_avg,rating_count,scrape_date
Keyboard,"ASUS ROG Falchion Ace 65% RGB Compact Gaming Mechanical Keyboard, Lubed ROG NX Red Switches & Switch Stabilizers, Sound-Dampening Foam, PBT Keycaps, Wired with KVM, Three Angles, Cover Case-Black",ASUS,89.99,,5.0,,2026-01-14
Keyboard,"Logitech G512 LIGHTSYNC RGB Mechanical wired Gaming Keyboard, Carbon Fiber English Layout GX Switches, Aircraft Grade Aluminum Alloy, 26 Keys Punchless, Macro Programming, USB Direct, Blue Switch",Logitech,129.99,,,,2026-01-14
Keyboard,"Logitech G PRO X 60 LIGHTSPEED Wireless Gaming Keyboard, Ultra Compact TKL 60% Mechanical Keyboard for Windows PC, LIGHTSYNC RGB, Dual-Shot PBT Keycaps, GX Optical Linear Switches, White",Logitech,180.57,,,,2026-01-14
Keyboard,"ZORNHER ZH980 Wireless Mechanical Gaming Keyboard 95% Layout with Number Pad, RGB Backlit, Lighted Up PBT Keycaps,Pre-lubed Linear Switches, Hot-Swappable, Multi-Device Connectivity",ZORNHER,,,,,2026-01-14
Keyboard,"EPOMAKER x Aula F75 Gasket Mechanical Keyboard, 75% Wireless Hot Swappable Gaming Keyboard with Five-Layer Padding&Knob, Bluetooth/2.4GHz/USB-C, RGB (Black, Ice Vein Switch)",EPOMAKER,67.99,,4.8,,2026-01-14
Keyboard,"MSI Forge GK600 TKL Wireless Gaming Keyboard - Mechanical Linear Switches, Dye-Sublimated PBT Keycaps, Anti-Slip Base, RGB, USB 2.0, Bluetooth, 2.4 GHz - White",MSI,69.99,,4.4,,2026-01-14
Keyboard,"Redragon K654 RGB Gaming Keyboard, 104 Keys Wired Mechanical Keyboard w/Weighted Aluminum Frame, 3.5mm Sound Absorbing Foams, Upgraded Hot-swappable Socket, Mixed Color Keycaps, Bluemade",Unknown,69.99,,,,2026-01-14
Keyboard,"Wireless Punk Typewriter Mechanical BLACK Keyboard Round Keycaps And  Backlit 104-Key Keyboards Game Office Triple Mode Wireless 5.0/2.4G/Wired Ergonomic Keyboard For Win/Mac,RGB",Unknown,40.99,,5.0,,2026-01-14
Keyboard,"EPOMAKER x Aula F75 Gasket Mechanical Keyboard, 75% Wireless Hot Swappable Gaming Keyboard with Five-Layer Padding&Knob, Bluetooth/2.4GHz/USB-C, RGB (Light Blue, Crescent Switch)",EPOMAKER,67.99,,4.8,,2026-01-14
Keyboard,"ASUS ROG Strix Scope II X 100% Gaming Keyboard, hot-swappable pre-lubed NX Snow V2 Mechanical switches, Multifunction Controls, PBT doubleshot keycaps, Silicone dampening Foam, and a Wrist Rest",ASUS,99.99,,5.0,,2026-01-14
Keyboard,"Logitech G713 Wired Mechanical Gaming Keyboard with LIGHTSYNC RGB Lighting, Linear Switches (GX Red), and Keyboard Palm Rest, PC and Mac Compatible - White Mist",Logitech,178.64,,5.0,,2026-01-14
Keyboard,"Logitech G PRO X TKL Lightspeed Wireless Gaming Keyboard, Ultra-Portable Tenkeyless Design, LIGHTSYNC RGB, PBT keycaps, Clicky Switches (GX Blue)",Logitech,203.32,,,,2026-01-14
Keyboard,"EPOMAKER x Aula F75 Gasket Mechanical Keyboard, 75% Wireless Hot Swappable Gaming Keyboard with Five-Layer Padding&Knob, Bluetooth/2.4GHz/USB-C, RGB (Black Gradient, LEOBOG Reaper Switch)",EPOMAKER,67.98,,4.8,,2026-01-14
Keyboard,Logitech G512 CARBON LIGHTSYNC RGB Mechanical Gaming Keyboard - GX Brown switches (Tactile) - Carbon,Logitech,119.99,,3.5,,2026-01-14
Keyboard,"Logitech G PRO X 60 LIGHTSPEED Wireless Gaming Keyboard, Ultra Compact TKL 60% Mechanical Keyboard for Windows PC, LIGHTSYNC RGB, Dual-Shot PBT Keycaps, GX Optical Linear Switches, Black",Logitech,179.99,,,,2026-01-14
Keyboard,"EPOMAKER X Aula F99 PRO Wireless Gaming Keyboard with 8000mAh Battery, Hot Swappable Creamy Keyboard, 2.4GHz/Type-C/BT5.0, NKRO, RGB Backlit for Win/Mac/Gaming (Blue Gradient)",EPOMAKER,76.49,,4.9,,2026-01-14
Keyboard,"Logitech G915 X Low Profile Mechanical Gaming Keyboard - GL Red Linear Switches, RGB Backlighting - Black",Logitech,179.99,,4.5,,2026-01-14
Keyboard,"Razer Huntsman Mini 60% Gaming Keyboard - Clicky Optical Switches, Chroma RGB Lighting, PBT Keycaps, Onboard Memory - Black",RAZER,79.99,,4.7,,2026-01-14
Keyboard,"ASUS ROG Azoth Extreme 75 Custom Gaming Keyboard, Aluminum Chassis, Carbon Fiber Positioning Plate, Adjustable Gasket Mount, 3-Layer Dampening, Color OLED Touchscreen, ROG NX Snow Switches, PBT Keycap",ASUS,399.99,,5.0,,2026-01-14
Keyboard,Redragon K582 SURARA RGB LED Backlit Mechanical Gaming Keyboard with 104 Keys-Linear and Quiet-Red Switches,Redragon,39.99,,4.7,,2026-01-14
Keyboard,Razer Huntsman V3 Pro Analog Optical Esports Keyboard,RAZER,169.99,,4.7,,2026-01-14
Keyboard,"EPOMAKER Ajazz AK820 Pro 75% Wireless Mechanical Keyboard with TFT Smart Display&Knob, Gasket-Mounted Gaming Keyboard, Bluetooth/2.4GHz/USB-C Wired (Purple, Flying Fish Switch)",EPOMAKER,58.64,,4.8,,2026-01-14
Keyboard,"Logitech G PRO X TKL Lightspeed Wireless Gaming Keyboard, Ultra-Portable Tenkeyless Design, LIGHTSYNC RGB, PBT keycaps, Linear Switches (GX Red) - Black",Unknown,158.99,,,,2026-01-14
Keyboard,"Redragon K686 PRO 98 Keys Wireless Gasket RGB Gaming Keyboard, 3-Mode PBT Mechanical Keyboard w/Hot-Swap South-Facing RGB Socket, Dedicated Knob Control & 5-Layer Noise Dampening, Gradient PBT Keycaps",Unknown,72.99,,,,2026-01-14
Keyboard,"Rii K06 Mini Bluetooth Keyboard,Backlit 2.4GHz Wireless Keyboard with IR Learning, Portable Lightweight with Touchpad Compatible with Android TV Box/Mac/Windows/HTPC (2.4G and Bluetooth)",Unknown,32.98,,5.0,,2026-01-14
Keyboard,"EPOMAKER x Aula F75 Gasket Mechanical Keyboard, 75% Wireless Hot Swappable Gaming Keyboard with Five-Layer Padding&Knob, Bluetooth/2.4GHz/USB-C, RGB (Black, LEOBOG Reaper Switch)",EPOMAKER,67.99,,4.8,,2026-01-14
Keyboard,"Camiysn Creamy Gaming Keyboard and Mouse, Purple 104 Keys RGB and 6 Speed RGB Mouse Combo, Pudding Keycaps Silent Computer Keyboard for Computer/PC/Laptop/Mac/Windows/Office",Camiysn,56.99,,,,2026-01-14
Keyboard,"Keychron C2 Full Size Wired Mechanical Keyboard Compatible with Mac, Keychron Brown Switch, 104 Keys ABS Retro Color Keycaps Gaming Keyboard for Windows, USB-C Type-C Braid Cable",Keychron,88.45,,,,2026-01-14
Keyboard,"Wireless Keyboard and Mouse Combo - RGB Backlit, Rechargeable & Light Up Letters, Full-Size, Ergonomic Tilt Angle, Sleep Mode, 2.4GHz Quiet Keyboard Mouse for Mac, Windows, Laptop, PC - BLACK",Unknown,59.99,,,,2026-01-14
Keyboard,Razer BlackWidow V4 X Full Size Mechanical Gaming Keyboard Green Switches Tactile & Clicky,RAZER,99.99,,3.0,,2026-01-14
Keyboard,"ASUS ROG Falchion NX 65% Wireless RGB Gaming Mechanical Keyboard | ROG NX Blue Clicky Switches, PBT Doubleshot Keycaps, Wired / 2.4G Hz, Touch Panel, Keyboard Cover Case, Macro Support",ASUS,99.99,,5.0,,2026-01-14
Keyboard,"Redragon K582 SE Wired RGB Gaming Keyboard, 104 Keys Mechanical Keyboard w/Mixed Color Round PBT Keycaps, Dynamic 16.8M RGB Backlit & Linear Red Switch, Redefine Software Supported",Unknown,41.99,,5.0,,2026-01-14
Keyboard,"Redragon K585 DITI One-Handed RGB Mechanical Gaming Keyboard, Brown Switches, Type-C Professional Gaming Keypad with 7 Onboard Macro Keys, Detachable Wrist Rest, 42 Keys, Red Switches",Redragon,36.99,,5.0,,2026-01-14
Keyboard,"Wired Crack Rainbow Gaming Keyboard and Mouse Combo, 104 Keys Light Up Mechanical Feeling Computer Keyboard, Wired Gaming Keyboard and Mouse for PC MAC Xbox Gamer(Black)",Guiheng,31.99,,,,2026-01-14
Keyboard,"Wired Gaming Keyboard for Mac PC PS5 PS4 Xbox One Gamers, RGB Backlit LED Mechanical Feel Keyboard with Multimedia Keys Number Pad, 104 Keys USB Desktop Computer Windows Keyboard (Black)",CHONCHOW,29.99,,,,2026-01-14
Keyboard,"Wired Gaming Keyboard and Mouse Headset Combo,Rainbow LED Backlit Wired Keyboard,Over Ear Headphone with Mic,Rainbow Backlit Gaming Mice,Mouse Pad,for PC,Laptop,Mac,PS4,Xbox(Black)",Unknown,29.99,,,,2026-01-14
Keyboard,"ASUS ROG Strix Scope RX EVA-02 Edition, 100% RGB Gaming Keyboard, ROG RX Blue Optical Mechanical Switches, IP57 Water Resistance, USB Passthrough, Wider Ctrl Key, Stealth Key, Macro Support, EVA-theme",ASUS,340.37,,5.0,,2026-01-14
Keyboard,"Logitech G915 X LIGHTSPEED Low Profile Wireless Mechanical Gaming Keyboard - GL Brown Tactile Switches, RGB Backlighting - Black",Logitech,259.99,,4.5,,2026-01-14
Keyboard,CORSAIR K65 PLUS WIRELESS 75% RGB Mechanical Gaming Keyboard - Pre-Lubricated CORSAIR MLX Red Linear Switches - 2.4GHz Wireless - Bluetooth®,Corsair,142.99,,3.7,,2026-01-14
Keyboard,"ASUS ROG Strix Scope II 96 Wireless Gaming Keyboard, Tri-Mode Connection, Dampening Foam & Switch-Dampening Pads, Hot-Swappable Pre-lubed ROG NX Snow Switches, PBT Keycaps, RGB-Black",ASUS,129.99,,4.6,,2026-01-14
Keyboard,SteelSeries Apex 5 Hybrid Mechanical Gaming Keyboard – Per-Key RGB Illumination – Aircraft Grade Aluminum Alloy Frame – OLED Smart Display (Hybrid Blue Switch),SteelSeries,94.99,,4.3,,2026-01-14
Keyboard,"AUSDOM 98Pro Wireless Mechanical Keyboard,Hot Swappable Custom Keyboard with Gasket Structure,Pre-lubed Linear Switches,2.4GHz/Type-C/Bluetooth Mechanical Keyboard with Backlit(Yellow Cat Theme)",Unknown,85.99,,5.0,,2026-01-14
Keyboard,"Redragon K673 PRO 75% Wireless Gasket RGB Gaming Keyboard, 3-Modes 81 Keys Compact Mechanical Keyboard w/Hot-Swap Socket, Dedicated Knob Control & Sound Absorbing Pads, Linear Red Switch",Unknown,64.99,,,,2026-01-14
Keyboard,"EPOMAKER X Aula F65 PRO Wireless Mechanical Gaming Keyboard, Hot-Swap, 5-Layer Padding, Creamy Gasket, Knob and Shine-Through PBT Keycap, RGB, BT/2.4GHz/USB-C (Black Topographic, Icesoul Switch)",EPOMAKER,56.09,,5.0,,2026-01-14
Keyboard,"MANHATTAN RGB LED USB Gaming Keyboard - Full Size, Rainbow Backlight, Spill-Resistant, Quiet Keystrokes, 12 Multimedia Function Keys, for Computer, PC, Desktop, Gamer  3 Yr Mfg Warranty - 180603",MANHATTAN,24.99,,,,2026-01-14
Keyboard,Corsair K100 RGB Optical-Mechanical Gaming Keyboard - Corsair OPX RGB Optical-Mechanical Keyswitches - AXON Hyper-Processing Technology for 4X Faster Throughput - 44-Zone RGB LightEdge,Corsair,249.99,,4.5,,2026-01-14
Keyboard,"ASUS ROG Strix Scope RX TKL Wireless Deluxe - 80% Gaming Keyboard, Tri-Mode Connectivity (2.4GHz RF, Bluetooth, Wired), ROG RX Red Optical Mechanical Switches, PBT Keycaps, RGB, Wrist Rest, Black",ASUS,169.99,,5.0,,2026-01-14
Keyboard,"Camiysn Gaming Creamy Keyboard and Mouse, Black 104 Keys RGB and 6 Speed RGB Mouse Combo, Pudding Keycaps Silent Computer Keyboard for Computer/PC/Laptop/Mac/Windows/Office",Camiysn,29.99,,,,2026-01-14
Keyboard,"Redragon S141 Gaming Keyboard & Mouse Combo, 98 Keys K515 Wired RGB Membrane Keyboard and 10000 DPI Wired M616 Gaming Mouse Bundle",Unknown,36.99,,4.7,,2026-01-14
Keyboard,"CORSAIR K55 CORE RGB Gaming Keyboard - Ten-Zone RGB - Four Dedicated Media Keys - Quiet, Responsive Switches - 300ml Spill Resistance - CORSAIR iCUE",Corsair,46.99,,3.0,,2026-01-14
Keyboard,"Retro Steampunk Typewriter-Style Gaming Keyboard, Blue Switches,Pure White Backlight, USB Wired, for PC Laptop Desktop, Stylish Pink Mechanical Keyboard Round Keycaps",CHICHEN,79.99,,,,2026-01-14
Keyboard,"Logitech G PRO Mechanical Gaming Keyboard, Ultra Portable Tenkeyless Design, Detachable Micro USB Cable, 16.8 Million Color LIGHTSYNC RGB Backlit Keys",Logitech,109.99,,5.0,,2026-01-14
Keyboard,"EPOMAKER EK68 65% Gasket NKRO Hot Swappable 2.4Ghz/Bluetooth 5.0/USB-C Wired Mechanical Gaming Keyboard with Knob, South-Facing LED, 3000mAh Battery, RGB Backlight for Win/Mac (Flamingo Switch )",Unknown,28.99,,5.0,,2026-01-14
Keyboard,"Redragon K687 Wired CNC Gasket Gaming Keyboard, 81 Keys Mechanical Keyboard w/Premium CNC Aluminum Board, Easy-Control Knob, 5-Layer Noise Dampening, Custom Linear Switch",Unknown,69.99,,,,2026-01-14
Keyboard,Logitech G515 Compact Low Profile TKL Wired Gaming Keyboard - GL Tactile Switches - Black,Logitech,109.99,,,,2026-01-14
Keyboard,"EPOMAKER X Aula F108 PRO Wireless Gaming Keyboard with Screen, 8000mAh Battery, 104 Hot-Swappable and Programmable Keys and Knob, RGB Backlight, for Mac/PC/Android (Blue&White&Black)",EPOMAKER,90.09,,4.9,,2026-01-14
Keyboard,Mad Catz S.T.R.I.K.E. 3 Gaming Keyboard for PC,Unknown,197.99,,5.0,,2026-01-14
Keyboard,"Logitech G515 LIGHTSPEED TKL Low Profile Wireless Gaming Keyboard - GL Brown Tactile Switches, LIGHTSYNC RGB, Thin Tenkeyless Design, PBT Keycaps - Black",Logitech,129.99,,,,2026-01-14
Keyboard,be quiet! Dark Mount Mechanical Keyboard | Tactile | Hot-Swappable Lubricated Silent Switches | Detachable Numpad and Media Dock | Programmable ARGB Keys | Quality PBT Double Shot Keycaps | BT002US,be quiet!,249.90,,3.3,,2026-01-14
Keyboard,"EPOMAKER EK21 VIA Gasket Number Pad with 1000mAh Battery, BT 5.0/2.4GHz/Wired Hot-Swap Numpad with Aluminum Alloy knob, Programmable for Win/Mac/Gaming (Black Silver, Zebra Switch)",EPOMAKER,33.99,,,,2026-01-14
Keyboard,"Logitech G915 LIGHTSPEED RGB Mechanical Gaming Keyboard, Low Profile Clicky Key Switch, LIGHTSYNC RGB, Advanced LIGHTSPEED Wireless and Bluetooth Support - Clicky",Logitech,229.99,,4.5,,2026-01-14
Keyboard,Razer Huntsman V3 Pro Tenkeyless Analog Optical Esports Keyboard,RAZER,147.99,,4.7,,2026-01-14
Keyboard,"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",Logitech,29.99,,3.9,,2026-01-14
Keyboard,"Montech MKey TKL Mechanical Gaming Keyboard: Customizable RGB LED, Premium MDA Profile PBT Keycap, Engineered Acoustics, Hot-Swappable Gateron G Pro 2.0 Switches, Stunning Osaka Castle Theme, Darkness",Montech,65.90,,4.8,,2026-01-14
Keyboard,"Wireless Keyboard and Mouse Ultra Slim Combo, TopMate 2.4G Silent Compact USB Mouse and Scissor Switch Keyboard Set with Cover, 2 AA and 2 AAA Batteries, for PC/Laptop/Windows/Mac - Gray Black",Unknown,34.77,,4.5,,2026-01-14
Keyboard,Logitech MK540 Wireless Keyboard Mouse Combo - USB Wireless RF Keyboard - Black - USB Wireless RF Mouse - Optical - 1000 dpi - 3 Button - Scroll Wheel - QWERTY - Black,Logitech,54.99,,4.0,,2026-01-14
Keyboard,"Logitech MX Keys S Wireless Keyboard, Low Profile, Fluid Precise Quiet Typing, Programmable Keys, Backlighting, Bluetooth, USB C Rechargeable, for Windows PC, Linux, Chrome, Mac (Black)",Logitech,129.99,,4.9,,2026-01-14
Keyboard,"Logitech MK345 Wireless Combo Full-Sized Keyboard with Palm Rest and Comfortable Right-Handed Mouse, 2.4 GHz Wireless USB Receiver, Compatible with PC, Laptop",Logitech,38.88,,4.2,,2026-01-14
Keyboard,"Logitech MK120 Wired Keyboard and Mouse Combo for Windows, Optical Wired Mouse, Full-Size Keyboard, USB Plug-and-Play, Compatible with PC, Laptop - Black",Logitech,23.40,,4.5,,2026-01-14
Keyboard,Wireless Gaming Keyboard and Mouse with Rainbow Backlit Rechargeable Metal Panel Mechanical Feel Ergonomic Keyboard and Mouse for Laptop PC Gamer,Unknown,55.99,,4.8,,2026-01-14
Keyboard,"Logitech K400 Plus Wireless Touch TV Keyboard With Easy Media Control and Built-in Touchpad, HTPC Keyboard for PC-connected TV, Windows, Android, Chrome OS, Laptop, Tablet - Black",Logitech,39.80,,4.4,,2026-01-14
Keyboard,"Wireless Keyboard and Mouse Combo - RGB Backlit, Rechargeable & Light Up Letters, Full-Size, Ergonomic Tilt Angle, Sleep Mode, 2.4GHz Quiet Keyboard Mouse for Mac, Windows, Laptop, PC",Unknown,52.99,,,,2026-01-14
Keyboard,"Logitech MK320 Wireless Desktop Keyboard and Mouse Combo — Entertainment Keyboard and Mouse, 2.4GHz Encrypted Wireless Connection, Long Battery Life",Logitech,35.99,,3.7,,2026-01-14
Keyboard,"SteelSeries Apex Pro Mini Gen 3 Gaming Keyboard - OmniPoint 3.0 HyperMagnetic Switches, Adjustable Actuation, Rapid Trigger, Game-Ready Presets, Rapid Tap/SOCD, RGB, PBT Keycaps, USB-C",SteelSeries,198.99,,,,2026-01-14
Keyboard,HP 330 Wireless Mouse and Keyboard Combination,HP,35.98,,5.0,,2026-01-14
Keyboard,"Logitech MK710 Wireless Keyboard and Mouse Combo — Includes Keyboard and Mouse, Stylish Design, Built-In LCD Status Dashboard, Long Battery Life",Logitech,84.99,,4.1,,2026-01-14
Keyboard,"AUSDOM 98Pro Silent Mechanical Keyboard,Wireless Hot Swappable Silent Keyboard with Backlit,Gasket Structure,Pre-lubed Tactile Switches,2.4GHz/Type-C/Bluetooth Custom Keyboard(Green & White-Silent)",AUSDOM,75.99,,3.3,,2026-01-14
Keyboard,"Intendvision Mechanical Gaming Keyboard, RGB Backlit Wired Keyboard, 68 Keys Computer Keyboard with Multiple Lighting Modes for Windows/Desktop/Laptops/PC, Blue Switch (Black)",Unknown,30.99,,,,2026-01-14
Keyboard,"AUSDOM Wireless Bluetooth Keyboard Full Size, Quiet Slim Multi-Device Rechargeable Cordless QWERTY Keyboard with Number Pad, Low Profile Silent Flat Universal Keyboard for Computer/Mac/Windows",Unknown,39.99,,1.0,,2026-01-14
Keyboard,"AUSDOM Foldable Keyboard,Sofkeys Air3 Foldable Bluetooth Keyboard with Touchpad and Numeric Keypad for ipad, iPhone Mac Android Windows iOS ,Wireless Portable Keyboard for Travel",Unknown,37.99,,5.0,,2026-01-14
Keyboard,"Manhattan RGB LED Gaming Keyboard - Ergonomic, Spill-Resistant, Multimedia Controls, Adjustable Backlighting for Ultimate Gaming Experience - 180603",Unknown,11.99,,,,2026-01-14
Keyboard,"Logitech MK235 Wireless Keyboard and Mouse Combo for Windows, 2.4 GHz Wireless Unifying USB Receiver, 15 FN Keys, Long Battery Life, Compatible with PC, Laptop",Logitech,34.99,,4.1,,2026-01-14
Keyboard,"Logitech MX Mechanical Wireless Illuminated Performance Keyboard, Tactile Quiet Switches, Backlit Keys, Bluetooth, USB-C, macOS, Windows, Linux, iOS, Android, Graphite",Logitech,151.05,,4.3,,2026-01-14
Keyboard,"Multi-Device Wireless Bluetooth Keyboard with Multi-Touch Touchpad-Wireless TV Keyboard,Support 3 Devices for TV,Windows, Android, Chrome OS, Laptop,Grey",Unknown,39.99,,,,2026-01-14
Keyboard,"MSI Forge GK110 & GM320 Combo - Gaming Keyboard & Mouse Set, Membrane Switches, 1.5m USB-A to C (detachable), Adjustable 12.8K DPI, RGB",Unknown,44.99,,3.0,,2026-01-14
Keyboard,"Redragon K580 VATA RGB LED Backlit Mechanical Gaming Keyboard with Macro Keys & Dedicated Media Controls, Onboard Macro Recording (Blue Switches)",Redragon,64.99,,5.0,,2026-01-14
Keyboard,"Logitech K120 Wired Keyboard for Windows, Plug and Play, Full-Size, Spill-Resistant, Curved Space Bar, Compatible with PC, Laptop - Black",Logitech,19.38,,4.4,,2026-01-14
Keyboard,"Ludus Dominum All-in-One PC Gaming Set,LED Backlit 104 Keys Keyboard USB Wired 7200DPI  Mouse 50mm Speaker Driver Stereo Headphone Mousepad Combo (Black)",Unknown,39.99,,4.0,,2026-01-14
Keyboard,"Intendvision Mechanical Gaming Keyboard, RGB Backlit Wired Keyboard, 68 Keys Computer Keyboard with Multiple Lighting Modes for Windows/Desktop/Laptops/PC, Blue Switch (Black White)",Unknown,31.99,,,,2026-01-14
Keyboard,"CORSAIR K70 MAX RGB Magnetic-Mechanical Gaming Keyboard - Adjustable CORSAIR MGX Switches, Dedicated Media Controls, CORSAIR AXON, Aluminum Frame - Steel Gray",Corsair,249.99,,4.5,,2026-01-14
Keyboard,HyperX Alloy Origins - Mechanical Gaming Keyboard - HX Aqua - US Layout,HyperX,99.99,,,,2026-01-14
Keyboard,Logitech Media Combo MK200 Full-Size Keyboard and High-Definition Optical Mouse,Logitech,21.00,,4.5,,2026-01-14
Keyboard,"Logitech MX Keys Combo for Business , Gen 2, Full Size Wireless Keyboard and Wireless Mouse, with Keyboard Palm Rest, Bluetooth, Logi Bolt, Quiet Clicks, Windows/Mac/Chrome/Linux - Graphite",Logitech,199.99,,5.0,,2026-01-14
Keyboard,"Hannord Gaming Keyboard and Mouse Combo Orange Yellow Backlit, LED Backlight Computer Gaming Keyboad,Lighted PC Gaming Mouse,USB Keyboard Clicky Key,Silver Metal Structure,for Xbox PS4 PS3 Working",Unknown,49.99,,,,2026-01-14
Keyboard,"RK ROYAL KLUDGE H81 Hot Swappable Mechanical Keyboard, Triple Mode 2.4Ghz/BT5.1/USB-C Knob Control Wireless Gaming Keyboard Gasket Mounted with RGB Backlit Brown Switch, 75% Layout 81 Keys",RK Royal Kludge,69.99,,5.0,,2026-01-14
Keyboard,HP 455 Programmable Wireless Keyboard for business,Unknown,44.00,,,,2026-01-14
Keyboard,"Mechanical Gaming Keyboard and Mouse, LED Backlit 98-Key Floating Keycap & 4 DPI RGB Gaming Mouse with Mouse Pad, Full Anti-Ghost Light Up Wired Computer Keyboards for MAC PC Gamer Accessories, Black",Unknown,69.99,,,,2026-01-14
Keyboard,"Gaming Keyboard and Mouse Combo,88 Keys Compact Rainbow Backlit Mechanical Feel Keyboard, RGB Backlit 6400 DPI Lightweight Gaming Mouse with Honeycomb Shell for Windows PC Gamers (Black)",Unknown,45.99,,,,2026-01-14
Keyboard,"Wireless Gaming Keyboard and Mouse Combo, LED Backlit Rechargeable 3800mAh Battery, Mechanical Feel Anti-ghosting Keyboard + 7D 3200DPI Mice for PC Gamer (Pink)",Unknown,89.99,,,,2026-01-14
Keyboard,"Corsair K70 RGB PRO Mechanical Gaming Keyboard - Cherry MX Speed Switches, PBT DOUBLE SHOT PRO Keycaps - Black",Corsair,160.99,,5.0,,2026-01-14
Keyboard,"MSI Forge TKL Wireless MLG Edition Gaming Keyboard-Mechanical Linear Switches, Dye-Sublimated PBT Keycaps, Anti-Slip Base, RGB, USB 2.0, Bluetooth, 2.4 GHz",MSI,109.99,,5.0,,2026-01-14
Keyboard,Logitech Wave Keys & Lift Vertical Mouse Ergonomic Wireless Keyboard and Mouse Combo with Cushioned Palm Rest Graphite 920013610,Logitech Video Collaboration,109.99,,,,2026-01-14
Keyboard,"MSI Forge K210 Wireless Keyboard & Mouse Combo - Low Profile, Tactile, up to 120 Hours Battery(Keyboard) & 30 Hours(mouse) - Black",Unknown,29.99,,5.0,,2026-01-14
Keyboard,"Wireless Rechargable  Keyboard and Mouse Ergonomic Combo, Moojay 2.4G Full-Sized Quiet Wave Keyboard Silent Mice Set with Wrist Rest and Phone Holder for Computer, Laptop, PC, Mac, Windows - Black",Unknown,35.99,,5.0,,2026-01-14
Keyboard,"Skytech Gaming Classic K-1000 RGB Gaming Keyboard, 104 Keys USB Wired Keyboard, Customizable Chroma RGB Backlighting, 19 Anti-Ghosting Keys, Multimedia Function Keys, Support Windows 7/10/11 -White",Unknown,19.99,,,,2026-01-14
Keyboard,"Wireless Keyboard and Mouse Combo, Bailink 2.4G Full-Sized Ergonomic Keyboard Mouse, 3 DPI Adjustable Cordless USB Keyboard and Mouse, Quiet Click for Computer/Laptop/Windows/Mac - Black",Unknown,36.99,,,,2026-01-14
Keyboard,"Logitech K845 Mechanical Illuminated Keyboard, Strong Adjustable Tilt Legs, Full Size, Aluminum Top Case, 104 Keys, USB Corded, Windows (TTC Red Switches)",Logitech,69.99,,4.5,,2026-01-14
Keyboard,"Hasee S-M11 Wired Keyboard and Mouse Combo for Windows, Optical Wired Mouse, Plug and Play, Full-Size Keyboard, Spill-Resistant, Quiet Typing, Compatible with PC, Laptop - Black",Unknown,24.99,,1.0,,2026-01-14
Keyboard,"Razer BlackWidow V4 Mechanical Gaming Keyboard - Yellow Switches (Linear & Silent), Chroma RGB, 6 Dedicated Macro Keys, Magnetic Wrist Rest, Doubleshot ABS Keycaps, Multi-Function Roller & Media Keys",RAZER,149.99,,2.3,,2026-01-14
Keyboard,Logitech MK850 Performance Wireless Keyboard and Mouse Combo,Logitech,89.99,,3.8,,2026-01-14
Keyboard,"Logitech Signature K650 Comfort Full-Size Wireless Keyboard with Wrist Rest, Bluetooth and Logi Bolt USB receiver, Deep-Cushioned Keys, Numpad, Compatible with Window/Mac",Logitech,49.99,,2.5,,2026-01-14
Keyboard,Dell Pro KM5221W Keyboard & Mouse KM5221WBKBUS,Unknown,30.99,,4.0,,2026-01-14
Keyboard,"Wired Keyboard and Mouse Combo - Colorful Backlight , 98 Keys Minimalist Layout , Silent Light Up Keyboard Mouse, Quiet USB Wired Keyboard Mouse for Windows, Laptop, PC, White/Blue",Unknown,39.99,,,,2026-01-14
Keyboard,"Skytech Gaming Classic K-1000 RGB Gaming Keyboard, 104 Keys USB Wired Keyboard, Customizable Chroma RGB Backlighting, 19 Anti-Ghosting Keys, Multimedia Function Keys, Support Windows 7/10/11 -Black",Unknown,19.99,,,,2026-01-14
Keyboard,"Corsair K100 AIR Wireless RGB Mechanical Gaming Keyboard - Ultra-Thin, Sub-1ms Slipstream , Low-Latency Bluetooth, Cherry MX Ultra Low Profile Keyswitches - NA Layout, QWERTY - Black",Corsair,289.99,,4.5,,2026-01-14
Keyboard,"ASUS ROG Falchion RX Low Profile 65% compact wireless gaming keyboard with ROG RX low-profile optical switches, tri-mode connection with ROG SpeedNova and Omni Receiver, MacOS support, White",ASUS,139.99,,5.0,,2026-01-14
Keyboard,RK ROYAL KLUDGE RK61 Plus 2.4G Wireless Bluetooth Mechanical Keyboard 61 Keys 60% Compact RGB Backlit Hot-swappable Gaming Keyboards Brown Switch Black,RK Royal Kludge,59.99,,4.5,,2026-01-14
Keyboard,"Logitech MX Keys Mini Minimalist Wireless Illuminated Keyboard, Compact, Bluetooth, Backlit, USB-C, Compatible with Apple macOS, iOS, Windows, Linux, Android, Metal Build - BLACK",Logitech,99.99,,3.0,,2026-01-14
Keyboard,"Logitech K845 Mechanical Illuminated Keyboard, Strong Adjustable Tilt Legs, Compact Size, Aluminum Top Case, 104 Keys, USB Corded, Windows (Logitech Blue Switches)",Logitech,69.99,,4.5,,2026-01-14
